"deviceid";"dt";"name";"switchno";"Location";"area";"rating";"totalload";"totalload_b";"totalload_y";"numberofpoles";"numberofpoles_b";"numberofpoles_y";"referencewattage_b";"referencewattage_y";"referencewattage";"typeofload";"latitude";"longitude";"mobile";"city";"userid";"phase";"wardno";"zone";"commandmode";"updated";"cpname";"cpmobileno"
12267;"2018-02-23 03:42:20";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12268;"2018-02-23 03:57:20";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12269;"2018-02-23 04:12:20";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12270;"2018-02-23 04:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12271;"2018-02-23 04:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12272;"2018-02-23 04:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12273;"2018-02-23 05:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12274;"2018-02-23 05:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12275;"2018-02-23 05:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12276;"2018-02-23 05:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12277;"2018-02-23 05:58:03";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12278;"2018-02-23 05:58:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12279;"2018-02-23 06:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12280;"2018-02-23 06:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12281;"2018-02-23 06:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12282;"2018-02-23 06:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12283;"2018-02-23 07:12:20";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12284;"2018-02-23 07:27:20";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12285;"2018-02-23 07:43:37";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12286;"2018-02-23 07:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12287;"2018-02-23 08:13:34";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12288;"2018-02-23 08:27:20";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12289;"2018-02-23 08:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12290;"2018-02-23 08:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12291;"2018-02-23 09:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12292;"2018-02-23 09:43:08";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12293;"2018-02-23 09:52:38";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12294;"2018-02-23 09:57:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12295;"2018-02-23 10:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12296;"2018-02-23 10:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12297;"2018-02-23 10:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12298;"2018-02-23 10:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12299;"2018-02-23 11:27:55";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12300;"2018-02-23 11:28:37";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12301;"2018-02-23 11:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12302;"2018-02-23 11:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12303;"2018-02-23 12:06:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12304;"2018-02-23 12:07:28";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12305;"2018-02-23 12:09:24";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12306;"2018-02-23 12:13:35";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12307;"2018-02-23 12:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12308;"2018-02-23 12:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12309;"2018-02-23 12:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12310;"2018-02-23 13:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12311;"2018-02-23 13:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12312;"2018-02-23 13:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12313;"2018-02-23 13:57:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12314;"2018-02-23 15:00:32";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12315;"2018-02-23 15:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12316;"2018-02-23 15:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12317;"2018-02-23 15:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12318;"2018-02-23 15:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12319;"2018-02-23 16:07:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12320;"2018-02-23 16:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12321;"2018-02-23 16:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12322;"2018-02-23 16:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12323;"2018-02-23 16:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12324;"2018-02-23 17:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12325;"2018-02-23 17:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12326;"2018-02-23 17:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12327;"2018-02-23 17:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12328;"2018-02-23 17:58:04";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12329;"2018-02-23 18:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12330;"2018-02-23 18:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12331;"2018-02-23 18:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12332;"2018-02-23 18:57:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12333;"2018-02-23 19:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12334;"2018-02-23 19:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12335;"2018-02-23 19:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12336;"2018-02-23 19:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12337;"2018-02-23 20:13:34";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12338;"2018-02-23 20:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12339;"2018-02-23 20:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12340;"2018-02-23 20:57:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12341;"2018-02-23 21:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12342;"2018-02-23 21:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12343;"2018-02-23 21:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12344;"2018-02-23 21:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12345;"2018-02-23 22:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12346;"2018-02-23 22:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12347;"2018-02-23 22:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12348;"2018-02-23 22:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12349;"2018-02-23 23:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12350;"2018-02-23 23:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12351;"2018-02-23 23:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12352;"2018-02-23 23:57:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12353;"2018-02-24 00:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12354;"2018-02-24 00:28:34";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12355;"2018-02-24 00:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12356;"2018-02-24 00:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12357;"2018-02-24 01:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12358;"2018-02-24 01:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12359;"2018-02-24 01:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12360;"2018-02-24 01:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12361;"2018-02-24 02:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12362;"2018-02-24 02:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12363;"2018-02-24 02:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12364;"2018-02-24 02:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12365;"2018-02-24 03:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12366;"2018-02-24 03:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12367;"2018-02-24 03:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12368;"2018-02-24 03:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12369;"2018-02-24 04:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12370;"2018-02-24 04:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12371;"2018-02-24 04:43:34";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12372;"2018-02-24 04:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12373;"2018-02-24 05:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12374;"2018-02-24 05:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12375;"2018-02-24 05:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12376;"2018-02-24 05:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12377;"2018-02-24 05:58:03";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12378;"2018-02-24 05:58:46";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12379;"2018-02-24 06:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12380;"2018-02-24 06:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12381;"2018-02-24 06:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12382;"2018-02-24 06:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12383;"2018-02-24 07:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12384;"2018-02-24 07:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12385;"2018-02-24 07:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12386;"2018-02-24 07:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12387;"2018-02-24 08:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12388;"2018-02-24 08:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12389;"2018-02-24 08:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12390;"2018-02-24 09:13:34";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12391;"2018-02-24 09:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12392;"2018-02-24 09:42:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12393;"2018-02-24 09:57:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12394;"2018-02-24 10:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12395;"2018-02-24 10:27:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12396;"2018-02-24 10:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12397;"2018-02-24 10:57:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12398;"2018-02-24 11:12:21";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12399;"2018-02-24 11:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12400;"2018-02-24 11:42:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12401;"2018-02-24 11:57:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
12402;"2018-02-24 12:12:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
